d1,r,d2
DB09245,3,DB00881
DB04840,3,DB00178
DB01348,3,DB01180
DB01403,3,DB01193
DB00614,3,DB11362
DB00474,3,DB00883
DB00599,3,DB00384
DB00999,3,DB01348
DB04840,3,DB00598
DB00629,3,DB04948
DB01168,3,DB01240
DB00212,3,DB01054
DB00808,3,DB01089
DB01247,3,DB00796
DB09241,3,DB00790
DB00457,3,DB01240
DB00806,3,DB08932
DB01171,3,DB00629
DB00195,3,DB01580
DB00599,3,DB00590
DB00335,3,DB00905
DB00629,3,DB00999
DB00876,3,DB04846
DB09242,3,DB01240
DB00905,3,DB11362
DB00559,3,DB06268
DB09038,3,DB00734
DB00999,3,DB08932
DB01351,3,DB00492
DB01351,3,DB00703
DB00584,3,DB00797
DB01626,3,DB00524
DB00614,3,DB09477
DB06694,3,DB06712
DB00612,3,DB06712
DB01367,3,DB00881
DB00780,3,DB00654
DB00966,3,DB09070
DB01154,3,DB01088
DB01622,3,DB06738
DB00654,3,DB00876
DB00794,3,DB00922
DB00350,3,DB00774
DB00806,3,DB04840
DB01246,3,DB00866
DB00346,3,DB00206
DB00806,3,DB00691
DB00270,3,DB02638
DB00905,3,DB01203
DB00780,3,DB04948
DB09282,3,DB00521
DB00722,3,DB00925
DB01351,3,DB00681
DB00217,3,DB00606
DB00217,3,DB00678
DB00999,3,DB01170
DB00654,3,DB09238
DB00692,3,DB06268
DB01037,3,DB00528
DB00468,3,DB00212
DB01367,3,DB00521
DB00206,3,DB09204
DB01351,3,DB00883
DB00797,3,DB04861
DB04846,3,DB06712
DB01089,3,DB01143
DB09244,3,DB00177
DB00805,3,DB00270
DB01116,3,DB09238
DB00542,3,DB00866
DB00668,3,DB08815
DB00796,3,DB00866
DB00381,3,DB01089
DB00418,3,DB01143
DB00661,3,DB01297
DB01119,3,DB01029
DB09244,3,DB00796
DB00524,3,DB09236
DB00468,3,DB01340
DB09026,3,DB09235
DB01119,3,DB01090
DB00346,3,DB01136
DB01324,3,DB06268
DB00805,3,DB01214
DB01340,3,DB01180
DB09282,3,DB01089
DB01238,3,DB00903
DB00374,3,DB06694
DB01244,3,DB00765
DB01158,3,DB06268
DB00598,3,DB07615
DB00806,3,DB00206
DB01351,3,DB08931
DB09220,3,DB00598
DB00606,3,DB06712
DB01171,3,DB04840
DB06712,3,DB06826
DB00805,3,DB00966
DB00492,3,DB04948
DB00806,3,DB06826
DB00622,3,DB09235
DB01174,3,DB01143
DB01119,3,DB00373
DB00206,3,DB01116
DB00806,3,DB09235
DB00436,3,DB01170
DB00765,3,DB06268
DB01238,3,DB01054
DB00905,3,DB01143
DB00206,3,DB01090
DB09245,3,DB00606
DB01069,3,DB01297
DB00599,3,DB00922
DB01214,3,DB09477
DB01247,3,DB00866
DB00599,3,DB00373
DB00805,4,DB00454
DB00614,4,DB00454
DB00182,4,DB00454
DB01247,4,DB00454
DB09244,4,DB00454
DB01626,4,DB00454
DB01037,4,DB00454
DB09245,4,DB00454
DB00752,4,DB00454
DB01656,5,DB00352
DB01656,5,DB00851
DB00631,5,DB08895
DB01656,5,DB01041
DB01073,5,DB08895
DB01656,5,DB00337
DB00541,5,DB08895
DB00694,5,DB08895
DB01168,5,DB08868
DB00563,5,DB08868
DB00724,5,DB08895
DB00544,5,DB08868
DB01656,5,DB06603
DB00120,5,DB08895
DB01656,5,DB00987
DB01656,5,DB01206
DB01656,5,DB01101
DB04951,5,DB08868
DB00480,5,DB08895
DB00620,5,DB08895
DB01656,5,DB06196
DB00262,5,DB08868
DB00531,5,DB00091
DB00222,5,DB08868
DB00290,5,DB08868
DB05260,5,DB08868
DB01229,5,DB08895
DB00642,5,DB08868
DB01656,5,DB01073
DB01423,5,DB08895
DB00688,5,DB08868
DB01656,5,DB00928
DB00741,5,DB08895
DB01656,5,DB04572
DB01656,5,DB00398
DB04868,5,DB08868
DB04868,5,DB08895
DB08908,5,DB08868
DB06603,5,DB08895
DB01656,5,DB00488
DB01008,5,DB08868
DB01656,5,DB00993
DB01656,5,DB09054
DB01030,5,DB08868
DB00480,5,DB08868
DB06287,5,DB08868
DB01423,5,DB08868
DB01042,5,DB08868
DB01656,5,DB00864
DB00563,5,DB08895
DB11989,5,DB08895
DB06196,5,DB08868
DB00443,5,DB08895
DB00959,5,DB08868
DB01656,5,DB00959
DB00888,5,DB08895
DB01656,5,DB08895
DB01268,5,DB08895
DB01248,5,DB08895
DB01656,5,DB01024
DB01024,5,DB08868
DB06813,5,DB08868
DB06287,5,DB08895
DB01656,5,DB05676
DB01656,5,DB04951
DB00444,5,DB08868
DB00290,5,DB08895
DB08895,5,DB08868
DB06772,5,DB08895
DB01656,5,DB00635
DB01656,5,DB00762
DB00428,5,DB08895
DB01656,5,DB00741
DB00755,5,DB08895
DB01101,5,DB08895
DB00531,5,DB08868
DB01229,5,DB08868
DB12598,5,DB08868
DB01656,5,DB01423
DB00762,5,DB08868
DB00398,5,DB08895
DB01656,5,DB08877
DB00959,5,DB08895
DB08910,5,DB08868
DB00541,5,DB08868
DB00864,5,DB08868
DB01656,5,DB08880
DB06603,5,DB08868
DB00997,5,DB08895
DB01656,5,DB00688
DB01656,5,DB00544
DB01656,5,DB01097
DB00352,5,DB08868
DB00441,5,DB08868
DB08908,5,DB08895
DB11989,5,DB08868
DB00242,5,DB08868
DB09082,5,DB08895
DB00445,5,DB08868
DB00762,5,DB08895
DB06589,5,DB08895
DB01024,5,DB08895
DB00091,5,DB08868
DB08877,5,DB08895
DB01196,5,DB08895
DB01656,5,DB01005
DB00853,5,DB08895
DB01656,5,DB09053
DB01656,5,DB06589
DB00262,5,DB08895
DB00444,5,DB08895
DB00687,5,DB08868
DB01656,5,DB01234
DB00488,5,DB08895
DB00428,5,DB08868
DB01008,5,DB08895
DB00570,5,DB08895
DB00860,5,DB08895
DB00276,5,DB08895
DB00544,5,DB08895
DB00531,5,DB08895
DB00970,5,DB08868
DB00445,5,DB08895
DB00291,5,DB08868
DB01005,5,DB08868
DB01656,5,DB00570
DB00091,5,DB08895
DB01248,5,DB08868
DB00619,5,DB08895
DB01656,5,DB12598
DB01656,5,DB08868
DB05109,5,DB08868
DB01234,5,DB08895
DB08910,5,DB08895
DB00888,5,DB08868
DB01656,5,DB00997
DB01656,5,DB00222
DB01656,5,DB00305
DB00398,5,DB08868
DB08880,5,DB08895
DB05109,5,DB08895
DB01254,5,DB08868
DB01590,5,DB08868
DB00620,5,DB08868
DB01030,5,DB08895
DB00642,5,DB08895
DB00853,5,DB08868
DB01656,5,DB00242
DB01656,5,DB01008
DB00997,5,DB08868
DB00635,5,DB08895
DB04572,5,DB08868
DB01656,5,DB00444
DB00242,5,DB08895
DB05676,5,DB08895
DB00352,5,DB08895
DB09082,5,DB08868
DB01656,5,DB04868
DB01656,5,DB01280
DB00877,5,DB08868
DB00993,5,DB08895
DB00877,5,DB08895
DB01656,5,DB00443
DB00552,5,DB08895
DB01656,5,DB00860
DB00694,5,DB08868
DB09053,5,DB08895
DB01041,5,DB08868
DB06196,5,DB08895
DB00322,5,DB08868
DB00322,5,DB08895
DB00928,5,DB08895
DB01380,5,DB08868
DB01280,5,DB08895
DB00724,5,DB08868
DB01656,5,DB01380
DB01656,5,DB01229
DB01005,5,DB08895
DB01181,5,DB08868
DB01656,5,DB00541
DB01656,5,DB01222
DB01656,5,DB01248
DB01656,5,DB05109
DB01196,5,DB08868
DB01206,5,DB08868
DB00635,5,DB08868
DB01656,5,DB00619
DB01041,5,DB08895
DB00993,5,DB08868
DB01656,5,DB00276
DB01042,5,DB08895
DB00120,5,DB08868
DB01222,5,DB08895
DB00773,5,DB08868
DB01656,5,DB00309
DB01101,5,DB08868
DB00305,5,DB08868
DB01656,5,DB00445
DB00688,5,DB08895
DB00987,5,DB08868
DB08877,5,DB08868
DB01656,5,DB01590
DB01656,5,DB00773
DB01656,5,DB00888
DB01204,5,DB08895
DB01656,5,DB01254
DB01656,5,DB01204
DB01656,5,DB00620
DB01656,5,DB06772
DB01177,5,DB08868
DB01656,5,DB00631
DB01656,5,DB01042
DB01348,6,DB00993
DB00564,6,DB00363
DB00542,6,DB00993
DB01197,6,DB00993
DB00519,6,DB00993
DB00492,6,DB00993
DB00501,6,DB00262
DB00790,6,DB00993
DB01340,6,DB00993
DB09477,6,DB00993
DB00440,6,DB00993
DB01180,6,DB00993
DB00691,6,DB00993
DB00584,6,DB00993
DB00722,6,DB00993
DB09055,7,DB01095
DB01241,7,DB00227
DB01394,7,DB01076
DB01393,7,DB01076
DB01393,7,DB00175
DB06817,7,DB08983
DB08983,7,DB01394
DB06817,7,DB01393
DB01394,7,DB08860
DB06817,7,DB00641
DB01394,7,DB01098
DB06817,7,DB00636
DB01241,7,DB08860
DB00207,7,DB01076
DB09055,7,DB09270
DB06817,7,DB01039
DB01098,7,DB05109
DB06817,7,DB00175
DB01241,7,DB00641
DB06817,7,DB01076
DB09055,7,DB00227
DB06817,7,DB00227
DB06817,7,DB09270
DB00227,7,DB05109
DB06817,7,DB00495
DB01393,7,DB09270
DB01394,7,DB00641
DB01393,7,DB00227
DB06817,7,DB01098
DB09055,7,DB01076
DB01394,7,DB01095
DB09055,7,DB01098
DB00207,7,DB00227
DB01393,7,DB00641
DB09055,7,DB08860
DB01393,7,DB01394
DB01393,7,DB01095
DB01393,7,DB01098
DB09270,7,DB05109
DB01076,7,DB05109
DB00243,7,DB00227
DB01241,7,DB01098
DB09055,7,DB01241
DB01095,7,DB05109
DB09055,7,DB00636
DB01241,7,DB01076
DB08860,7,DB05109
DB01394,7,DB00175
DB07615,8,DB01137
DB01242,8,DB00193
DB01097,8,DB00487
DB00870,8,DB01059
DB13167,8,DB04576
DB00861,8,DB00817
DB01009,8,DB01155
DB00821,8,DB01137
DB00991,8,DB00827
DB06196,8,DB01208
DB00554,8,DB00827
DB06802,8,DB01044
DB00991,8,DB00685
DB00193,8,DB00752
DB00768,8,DB04576
DB00500,8,DB00685
DB00939,8,DB01137
DB00812,8,DB01208
DB04552,8,DB00817
DB00821,8,DB01155
DB01600,8,DB01059
DB08439,8,DB00487
DB08984,8,DB01208
DB06736,8,DB00685
DB04743,8,DB04576
DB01600,8,DB00685
DB00814,8,DB00467
DB01401,8,DB01155
DB09212,8,DB01044
DB00784,8,DB00779
DB01097,8,DB01059
DB01399,8,DB01137
DB07615,8,DB00817
DB07615,8,DB04576
DB00784,8,DB01059
DB08797,8,DB00817
DB12598,8,DB00685
DB01149,8,DB00193
DB00469,8,DB00487
DB00795,8,DB00827
DB08439,8,DB00685
DB13783,8,DB01155
DB03585,8,DB00817
DB07615,8,DB01155
DB04951,8,DB01208
DB00337,8,DB00467
DB13783,8,DB01059
DB01435,8,DB00487
DB00972,8,DB00817
DB00337,8,DB04576
DB00939,8,DB01059
DB13167,8,DB00487
DB12598,8,DB00779
DB00688,8,DB00827
DB00688,8,DB01044
DB08981,8,DB01044
DB00821,8,DB01059
DB00744,8,DB01137
DB08981,8,DB00685
DB00768,8,DB00685
DB01401,8,DB00487
DB00749,8,DB00779
DB13167,8,DB01059
DB00784,8,DB01208
DB00861,8,DB00685
DB01009,8,DB00817
DB00936,8,DB00487
DB00991,8,DB00779
DB00972,8,DB04576
DB00465,8,DB00685
DB00500,8,DB00827
DB04552,8,DB00827
DB00605,8,DB01155
DB01600,8,DB01044
DB06739,8,DB00467
DB00870,8,DB00467
DB00712,8,DB01044
DB00482,8,DB01137
DB00586,8,DB01155
DB06196,8,DB00487
DB06739,8,DB00779
DB09215,8,DB00779
DB00936,8,DB01137
DB00688,8,DB01059
DB00788,8,DB00779
DB08991,8,DB00467
DB00500,8,DB01208
DB08976,8,DB00779
DB01014,8,DB01059
DB00608,8,DB04576
DB00788,8,DB01137
DB09216,8,DB04576
DB00337,8,DB01059
DB06802,8,DB00817
DB08880,8,DB00779
DB00210,8,DB01137
DB06737,8,DB01137
DB00179,8,DB01137
DB00605,8,DB00487
DB01097,8,DB01155
DB00465,8,DB00779
DB13783,8,DB04576
DB13783,8,DB00827
DB02709,8,DB01137
DB00193,8,DB00805
DB01628,8,DB00817
DB03585,8,DB01155
DB09212,8,DB01208
DB01014,8,DB00467
DB01097,8,DB00817
DB04743,8,DB00817
DB01399,8,DB04576
DB00821,8,DB00467
DB09218,8,DB04576
DB08984,8,DB04576
DB00461,8,DB00467
DB04552,8,DB00487
DB00795,8,DB01208
DB08880,8,DB01044
DB00573,8,DB00817
DB00337,8,DB01044
DB08439,8,DB00779
DB00500,8,DB00467
DB00795,8,DB01155
DB06725,8,DB00779
DB06700,8,DB00193
DB01097,8,DB01044
DB01283,8,DB00685
DB01399,8,DB00487
DB00870,8,DB01208
DB00469,8,DB01155
DB00712,8,DB00487
DB00482,8,DB00779
DB09212,8,DB00827
DB08981,8,DB04576
DB06737,8,DB00685
DB09084,8,DB00487
DB06725,8,DB00827
DB00972,8,DB00827
DB01628,8,DB04576
DB01628,8,DB00487
DB00749,8,DB01208
DB09216,8,DB00685
DB08976,8,DB00487
DB02709,8,DB01208
DB06737,8,DB00817
DB08918,8,DB00193
DB01283,8,DB01208
DB06725,8,DB01059
DB00939,8,DB00487
DB01435,8,DB01044
DB00870,8,DB00827
DB06736,8,DB00487
DB05676,8,DB00827
DB00573,8,DB01137
DB00788,8,DB00685
DB00244,8,DB01059
DB00870,8,DB01137
DB00244,8,DB01044
DB02709,8,DB00685
DB00749,8,DB04576
DB00321,8,DB00193
DB00193,8,DB01626
DB00991,8,DB01044
DB00735,8,DB01155
DB00939,8,DB00817
DB01399,8,DB00779
DB09084,8,DB00467
DB00337,8,DB01137
DB13783,8,DB00817
DB01401,8,DB00685
DB00939,8,DB01208
DB01435,8,DB01208
DB04743,8,DB00487
DB09288,8,DB01059
DB01600,8,DB00487
DB00795,8,DB00487
DB00688,8,DB01155
DB00814,8,DB01155
DB00554,8,DB01208
DB00795,8,DB01044
DB01628,8,DB01044
DB00328,8,DB00487
DB06737,8,DB00827
DB01050,8,DB04576
DB01250,8,DB04576
DB00608,8,DB00827
DB00688,8,DB01137
DB00179,8,DB01059
DB05676,8,DB00779
DB00939,8,DB00779
DB00939,8,DB04576
DB06802,8,DB00467
DB13783,8,DB01137
DB00924,8,DB00193
DB05676,8,DB01137
DB00936,8,DB00817
DB00788,8,DB00827
DB06725,8,DB00487
DB01097,8,DB04576
DB00814,8,DB00685
DB03585,8,DB01059
DB09084,8,DB00779
DB01104,8,DB00193
DB00543,8,DB00193
DB00215,8,DB00193
DB06739,8,DB01059
DB06725,8,DB01137
DB06196,8,DB04576
DB00193,8,DB00614
DB00795,8,DB01059
DB00788,8,DB00487
DB00608,8,DB00817
DB00210,8,DB00467
DB00945,8,DB01044
DB00244,8,DB01208
DB00465,8,DB01155
DB01009,8,DB00685
DB00861,8,DB00779
DB00788,8,DB00467
DB07615,8,DB00685
DB02709,8,DB00779
DB01283,8,DB00467
DB01401,8,DB00467
DB04552,8,DB00685
DB00784,8,DB00827
DB00469,8,DB01044
DB00945,8,DB00779
DB01283,8,DB01155
DB01014,8,DB04576
DB00210,8,DB00779
DB00735,8,DB01208
DB00821,8,DB00487
DB01250,8,DB00467
DB00586,8,DB00685
DB01097,8,DB00685
DB08976,8,DB01044
DB06736,8,DB00779
DB00795,8,DB00685
DB01628,8,DB00779
DB08991,8,DB01137
DB09218,8,DB01137
DB08439,8,DB01059
DB01014,8,DB00779
DB00605,8,DB00779
DB01283,8,DB01044
DB00735,8,DB00817
DB00768,8,DB00827
DB04743,8,DB01137
DB00210,8,DB01155
DB00749,8,DB01059
DB08797,8,DB01155
DB08984,8,DB00817
DB01050,8,DB00779
DB00193,8,DB09244
DB00554,8,DB01044
DB01050,8,DB01155
DB00991,8,DB01137
DB00586,8,DB00487
DB08880,8,DB01208
DB03585,8,DB00779
DB00328,8,DB01137
DB09216,8,DB01155
DB04951,8,DB00779
DB00784,8,DB00487
DB06739,8,DB00685
DB01399,8,DB00685
DB02709,8,DB04576
DB00210,8,DB01059
DB00963,8,DB01208
DB00945,8,DB01208
DB05676,8,DB00487
DB00461,8,DB01208
DB00945,8,DB01155
DB00945,8,DB00487
DB00735,8,DB00467
DB01175,8,DB00193
DB00712,8,DB00817
DB00788,8,DB01059
DB13783,8,DB00467
DB00812,8,DB01137
DB04951,8,DB01059
DB00744,8,DB00817
DB00814,8,DB00487
DB00870,8,DB00685
DB00554,8,DB00685
DB01009,8,DB00487
DB00482,8,DB00817
DB01628,8,DB00685
DB08991,8,DB01059
DB01628,8,DB00827
DB01401,8,DB00817
DB03585,8,DB01137
DB09216,8,DB00827
DB00605,8,DB01044
DB01050,8,DB01044
DB00712,8,DB00779
DB13167,8,DB00779
DB01435,8,DB01155
DB00469,8,DB00827
DB06739,8,DB01155
DB09212,8,DB04576
DB00285,8,DB00193
DB09084,8,DB00827
DB00712,8,DB00685
DB00861,8,DB00827
DB00461,8,DB01044
DB00193,8,DB01367
DB00861,8,DB01059
DB08797,8,DB00487
DB02709,8,DB00487
DB08984,8,DB01137
DB00768,8,DB01044
DB00939,8,DB00467
DB00991,8,DB01208
DB00861,8,DB00467
DB00472,8,DB00193
DB06739,8,DB00817
DB00795,8,DB00779
DB01399,8,DB01044
DB00812,8,DB00467
DB02709,8,DB01044
DB00715,8,DB00193
DB00712,8,DB01155
DB09212,8,DB01137
DB00461,8,DB00817
DB08880,8,DB04576
DB07615,8,DB01208
DB00768,8,DB00817
DB04951,8,DB01044
DB00688,8,DB00817
DB07615,8,DB00487
DB00586,8,DB00467
DB01399,8,DB01208
DB09212,8,DB00685
DB00337,8,DB00779
DB00193,8,DB01247
DB09215,8,DB00467
DB00193,8,DB09245
DB08981,8,DB01155
DB00768,8,DB00487
DB09215,8,DB01044
DB00465,8,DB00827
DB08880,8,DB00467
DB06802,8,DB00779
DB06736,8,DB00817
DB01250,8,DB01208
DB00936,8,DB01208
DB06196,8,DB01044
DB09084,8,DB00685
DB06736,8,DB00467
DB00605,8,DB01059
DB06725,8,DB01044
DB00749,8,DB01044
DB12598,8,DB04576
DB12598,8,DB01208
DB08797,8,DB00467
DB09218,8,DB00817
DB00193,8,DB01037
DB09288,8,DB01155
DB00784,8,DB00817
DB05676,8,DB01155
DB12598,8,DB00487
DB03585,8,DB04576
DB08981,8,DB01208
DB00482,8,DB01155
DB00945,8,DB00467
DB01399,8,DB00827
DB06739,8,DB01137
DB13783,8,DB00487
DB00812,8,DB04576
DB13167,8,DB01155
DB04743,8,DB01208
DB01600,8,DB00817
DB04951,8,DB01137
DB12598,8,DB01137
DB12598,8,DB01059
DB00328,8,DB00827
DB00768,8,DB00467
DB00861,8,DB01208
DB09084,8,DB01137
DB00244,8,DB00685
DB04552,8,DB04576
DB13167,8,DB00467
DB00461,8,DB01059
DB05676,8,DB01208
DB00465,8,DB01208
DB06739,8,DB04576
DB00861,8,DB01044
DB01600,8,DB01155
DB01600,8,DB00827
DB08984,8,DB01059
DB09216,8,DB00817
DB00870,8,DB00487
DB00608,8,DB00467
DB00586,8,DB01137
DB08984,8,DB00685
DB06736,8,DB01155
DB09288,8,DB00467
DB09218,8,DB00827
DB00337,8,DB00817
DB02709,8,DB00817
DB00814,8,DB00827
DB00605,8,DB00817
DB01250,8,DB01137
DB00821,8,DB04576
DB00936,8,DB00685
DB00814,8,DB00817
DB00735,8,DB04576
DB08984,8,DB01155
DB09212,8,DB00779
DB00963,8,DB01044
DB00963,8,DB01059
DB01435,8,DB00827
DB09288,8,DB00685
DB01600,8,DB00779
DB00337,8,DB01155
DB00814,8,DB01208
DB01283,8,DB00487
DB07615,8,DB00779
DB00586,8,DB00817
DB00688,8,DB00467
DB12598,8,DB00467
DB06196,8,DB00685
DB04743,8,DB01155
DB08439,8,DB00467
DB00605,8,DB04576
DB08991,8,DB01044
DB00328,8,DB01155
DB00500,8,DB01137
DB13167,8,DB01137
DB00244,8,DB00487
DB01401,8,DB01059
DB00554,8,DB00779
DB05676,8,DB01044
DB03585,8,DB00487
DB01250,8,DB01059
DB00179,8,DB01155
DB01600,8,DB01208
DB04552,8,DB00779
DB01097,8,DB01208
DB00469,8,DB01137
DB09216,8,DB00487
DB08984,8,DB00487
DB01401,8,DB01137
DB09084,8,DB01059
DB00972,8,DB01137
DB01283,8,DB00817
DB00328,8,DB00685
DB00735,8,DB00827
DB01097,8,DB00467
DB00469,8,DB01059
DB00328,8,DB01208
DB04951,8,DB01155
DB00945,8,DB00685
DB04743,8,DB00685
DB09218,8,DB00779
DB00744,8,DB00685
DB01250,8,DB01044
DB08976,8,DB01155
DB00795,8,DB00817
DB00469,8,DB01208
DB00179,8,DB00487
DB00861,8,DB01155
DB00788,8,DB01208
DB09212,8,DB01155
DB00768,8,DB01155
DB01050,8,DB00467
DB06725,8,DB00467
DB00788,8,DB01155
DB00744,8,DB00467
DB00554,8,DB01155
DB01435,8,DB04576
DB00744,8,DB00779
DB13783,8,DB00685
DB00554,8,DB00467
DB00482,8,DB00685
DB00963,8,DB00685
DB09167,8,DB00193
DB00554,8,DB04576
DB00744,8,DB00487
DB00784,8,DB04576
DB01050,8,DB00817
DB08439,8,DB00817
DB00586,8,DB01059
DB06737,8,DB00467
DB01014,8,DB00817
DB09084,8,DB04576
DB06196,8,DB00779
DB00939,8,DB00827
DB00179,8,DB00817
DB00461,8,DB01155
DB06737,8,DB00779
DB09218,8,DB00467
DB00788,8,DB01044
DB00500,8,DB04576
DB08439,8,DB01155
DB06739,8,DB00827
DB06802,8,DB04576
DB00963,8,DB00467
DB00939,8,DB01044
DB01014,8,DB00685
DB01050,8,DB00685
DB13167,8,DB00817
DB00788,8,DB04576
DB00482,8,DB00467
DB09216,8,DB01208
DB00936,8,DB01155
DB00821,8,DB01208
DB00500,8,DB01044
DB04552,8,DB01137
DB00768,8,DB00779
DB03585,8,DB00467
DB00193,8,DB01171
DB01014,8,DB01208
DB09288,8,DB01137
DB08981,8,DB00487
DB00870,8,DB01044
DB00328,8,DB00817
DB00465,8,DB01137
DB06739,8,DB01208
DB00554,8,DB01059
DB09216,8,DB01059
DB09084,8,DB01208
DB00735,8,DB00779
DB00795,8,DB04576
DB01050,8,DB01208
DB00821,8,DB00685
DB01283,8,DB01137
DB04951,8,DB00685
DB01009,8,DB04576
DB00605,8,DB00685
DB00972,8,DB01155
DB06739,8,DB00487
DB00749,8,DB00685
DB00744,8,DB01044
DB00795,8,DB00467
DB00735,8,DB00487
DB09288,8,DB01208
DB04552,8,DB01044
DB08984,8,DB01044
DB00573,8,DB01208
DB00749,8,DB00487
DB00328,8,DB04576
DB00469,8,DB00467
DB04951,8,DB04576
DB01435,8,DB01059
DB00500,8,DB00487
DB00210,8,DB00827
DB04743,8,DB00779
DB00784,8,DB01137
DB09289,8,DB00193
DB00821,8,DB00827
DB00465,8,DB00467
DB01014,8,DB01044
DB08439,8,DB01137
DB00749,8,DB01137
DB01401,8,DB00779
DB01401,8,DB01044
DB00244,8,DB00817
DB00573,8,DB00685
DB12598,8,DB00827
DB08797,8,DB00685
DB00814,8,DB01137
DB04743,8,DB00827
DB13167,8,DB00827
DB00744,8,DB01155
DB02709,8,DB01059
DB00244,8,DB04576
DB00812,8,DB00779
DB00210,8,DB00685
DB12598,8,DB01155
DB00482,8,DB01208
DB00179,8,DB04576
DB09215,8,DB01155
DB06737,8,DB04576
DB08981,8,DB00817
DB01009,8,DB00779
DB01628,8,DB00467
DB00768,8,DB01059
DB08991,8,DB04576
DB01283,8,DB00827
DB00573,8,DB00779
DB00991,8,DB00467
DB08797,8,DB00827
DB00991,8,DB01155
DB00749,8,DB00817
DB01014,8,DB00487
DB06725,8,DB01208
DB00337,8,DB00487
DB01399,8,DB01059
DB00461,8,DB04576
DB00328,8,DB00779
DB06802,8,DB01155
DB01250,8,DB00827
DB04552,8,DB00467
DB01435,8,DB00685
DB08984,8,DB00779
DB00749,8,DB00827
DB09084,8,DB01044
DB08984,8,DB00827
DB05676,8,DB00467
DB00469,8,DB00685
DB01399,8,DB00817
DB08976,8,DB00817
DB00712,8,DB01137
DB00573,8,DB00827
DB00735,8,DB01137
DB06196,8,DB01137
DB00179,8,DB00779
DB00812,8,DB00817
DB00972,8,DB00487
DB08981,8,DB00779
DB06725,8,DB00817
DB00972,8,DB00779
DB05676,8,DB01059
DB01250,8,DB00685
DB04552,8,DB01155
DB00210,8,DB01208
DB01435,8,DB00817
DB08797,8,DB01059
DB00821,8,DB00817
DB00936,8,DB01059
DB00482,8,DB00827
DB06802,8,DB01059
DB06737,8,DB01059
DB01283,8,DB00779
DB00176,8,DB00193
DB00712,8,DB01208
DB09288,8,DB04576
DB00469,8,DB00817
DB00861,8,DB04576
DB00768,8,DB01137
DB01250,8,DB00779
DB08976,8,DB04576
DB00784,8,DB01155
DB09212,8,DB00487
DB05676,8,DB00817
DB00573,8,DB00467
DB00814,8,DB01044
DB02709,8,DB00467
DB01283,8,DB01059
DB00586,8,DB01044
DB05676,8,DB00685
DB08991,8,DB00487
DB00193,8,DB09241
DB06736,8,DB01059
DB00821,8,DB01044
DB06802,8,DB00685
DB01399,8,DB00467
DB00605,8,DB01137
DB00608,8,DB00779
DB01435,8,DB00779
DB00688,8,DB00487
DB00179,8,DB00827
DB00908,9,DB00202
DB09093,9,DB01339
DB08992,9,DB01226
DB00254,9,DB00483
DB01397,9,DB01337
DB00091,9,DB00565
DB01356,9,DB00202
DB01627,9,DB00728
DB00618,9,DB13450
DB09090,9,DB00732
DB04841,9,DB01226
DB00393,9,DB01226
DB01017,9,DB01337
DB01377,9,DB00728
DB00781,9,DB00732
DB00468,9,DB13450
DB06712,9,DB00732
DB01627,9,DB01135
DB09093,9,DB00483
DB00401,9,DB01226
DB01111,9,DB13450
DB09104,9,DB01226
DB00254,9,DB00202
DB00270,9,DB01226
DB00314,9,DB00452
DB00512,9,DB01226
DB00684,9,DB00657
DB00798,9,DB00657
DB01111,9,DB00565
DB06712,9,DB01226
DB01023,9,DB01226
DB00512,9,DB01338
DB00618,9,DB01135
DB06690,9,DB00732
DB00512,9,DB01135
DB01397,9,DB01336
DB09104,9,DB00565
DB00653,9,DB01338
DB00512,9,DB11156
DB01017,9,DB01336
DB01017,9,DB01245
DB04920,9,DB01226
DB06810,9,DB00657
DB01111,9,DB01199
DB01397,9,DB11156
DB00428,9,DB00657
DB00618,9,DB00728
DB00753,9,DB00732
DB00314,9,DB01336
DB00622,9,DB00732
DB04841,9,DB00732
DB00254,9,DB11156
DB00555,9,DB01226
DB00468,9,DB01337
DB01356,9,DB00483
DB01244,9,DB00732
DB00653,9,DB01199
DB00781,9,DB00657
DB01017,9,DB13450
DB00908,9,DB01135
DB01356,9,DB01245
DB01377,9,DB01226
DB00314,9,DB00657
DB00512,9,DB00565
DB09235,9,DB01226
DB01035,9,DB00732
DB00254,9,DB01245
DB01054,9,DB00732
DB00468,9,DB01338
DB01159,9,DB01226
DB01219,9,DB01339
DB00385,9,DB00657
DB01427,9,DB00732
DB04743,9,DB01226
DB00314,9,DB06810
DB00468,9,DB01336
DB09093,9,DB01336
DB00781,9,DB11156
DB01054,9,DB01226
DB00908,9,DB13450
DB09093,9,DB01337
DB06694,9,DB01226
DB00908,9,DB11156
DB00694,9,DB00657
DB00314,9,DB03615
DB01017,9,DB01338
DB09104,9,DB11156
DB00781,9,DB01337
DB00254,9,DB01336
DB00781,9,DB01245
DB00254,9,DB01135
DB09093,9,DB01199
DB01190,9,DB00483
DB00091,9,DB00483
DB00254,9,DB00565
DB01035,9,DB01199
DB00314,9,DB00732
DB01578,9,DB00657
DB01397,9,DB13450
DB00997,9,DB00657
DB01017,9,DB01339
DB00254,9,DB00657
DB00314,9,DB00483
DB00781,9,DB00202
DB09238,9,DB00732
DB01356,9,DB00728
DB00781,9,DB00565
DB01397,9,DB00565
DB00452,9,DB00657
DB09232,9,DB00732
DB01397,9,DB00728
